timestamp,balance_trade_growth,average_provision_of_build_contract_moscow,micex,deposits_growth,mortgage_value,mortgage_rate,income_per_cap,real_dispos_income_per_cap_growth,rent_price_4+room_bus,rent_price_2room_eco,rent_price_1room_eco,child_on_acc_pre_school,modern_education_share,old_education_build_share,apartment_fund_sqm
2015-10-21,-3.4,6.9,1709.94,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-22,-3.4,6.9,1712.1,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-23,-3.4,6.9,1725.45,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-24,-3.4,6.9,1725.45,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-25,-3.4,6.9,1725.45,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-26,-3.4,6.9,1712.13,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-27,-3.4,6.9,1725.89,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-28,-3.4,6.9,1726.61,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-29,-3.4,6.9,1708.6,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-30,-3.4,6.9,1711.53,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-10-31,-3.4,6.9,1711.53,0.00441409,759239.0,13.12,55946.0,-0.00341182913472,242.23,38.84,30.41,,"95,4918","8,2517",234576.9
2015-11-01,-3.4,6.9,1711.53,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-02,-3.4,6.9,1735.75,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-03,-3.4,6.9,1763.6,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-04,-3.4,6.9,1763.6,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-05,-3.4,6.9,1766.28,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-06,-3.4,6.9,1754.36,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-07,-3.4,6.9,1754.36,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-08,-3.4,6.9,1754.36,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-09,-3.4,6.9,1751.44,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-10,-3.4,6.9,1746.94,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-11,-3.4,6.9,1740.56,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-12,-3.4,6.9,1739.96,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-13,-3.4,6.9,1728.17,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-14,-3.4,6.9,1728.17,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-15,-3.4,6.9,1728.17,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-16,-3.4,6.9,1739.8,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-17,-3.4,6.9,1787.23,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-18,-3.4,6.9,1810.48,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-19,-3.4,6.9,1811.2,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-20,-3.4,6.9,1826.72,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-21,-3.4,6.9,1826.72,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-22,-3.4,6.9,1826.72,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-23,-3.4,6.9,1868.07,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-24,-3.4,6.9,1810.05,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-25,-3.4,6.9,1833.53,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-26,-3.4,6.9,1828.3,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-27,-3.4,6.9,1795.7,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-28,-3.4,6.9,1795.7,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-29,-3.4,6.9,1795.7,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-11-30,-3.4,6.9,1771.05,-0.001041626,870312.0,12.89,57984.0,-0.00341182913472,191.2,39.48,30.48,,"95,4918","8,2517",234576.9
2015-12-01,-3.4,6.9,1772.97,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-02,-3.4,6.9,1770.13,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-03,-3.4,6.9,1787.23,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-04,-3.4,6.9,1755.22,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-05,-3.4,6.9,1755.22,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-06,-3.4,6.9,1755.22,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-07,-3.4,6.9,1741.14,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-08,-3.4,6.9,1718.77,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-09,-3.4,6.9,1733.09,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-10,-3.4,6.9,1732.89,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-11,-3.4,6.9,1720.31,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-12,-3.4,6.9,1720.31,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-13,-3.4,6.9,1720.31,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-14,-3.4,6.9,1708.7,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-15,-3.4,6.9,1742.46,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-16,-3.4,6.9,1754.71,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-17,-3.4,6.9,1780.97,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-18,-3.4,6.9,1719.16,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-19,-3.4,6.9,1719.16,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-20,-3.4,6.9,1719.16,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-21,-3.4,6.9,1716.91,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-22,-3.4,6.9,1723.35,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-23,-3.4,6.9,1747.85,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-24,-3.4,6.9,1742.71,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-25,-3.4,6.9,1734.21,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-26,-3.4,6.9,1734.21,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-27,-3.4,6.9,1734.21,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-28,-3.4,6.9,1731.2,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-29,-3.4,6.9,1763.38,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-30,-3.4,6.9,1761.36,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2015-12-31,-3.4,6.9,1761.36,0.01407897,982732.0,12.29,102709.0,-0.00341182913472,172.89,40.09,30.37,,"95,4918","8,2517",234576.9
2016-01-01,9.4,6.92,1761.36,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-02,9.4,6.92,1761.36,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-03,9.4,6.92,1761.36,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-04,9.4,6.92,1734.56,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-05,9.4,6.92,1754.13,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-06,9.4,6.92,1748.57,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-07,9.4,6.92,1748.57,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-08,9.4,6.92,1748.57,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-09,9.4,6.92,1748.57,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-10,9.4,6.92,1748.57,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-11,9.4,6.92,1682.54,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-12,9.4,6.92,1690.3,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-13,9.4,6.92,1684.78,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-14,9.4,6.92,1680.77,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-15,9.4,6.92,1608.36,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-16,9.4,6.92,1608.36,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-17,9.4,6.92,1608.36,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-18,9.4,6.92,1622.43,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-19,9.4,6.92,1645.56,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-20,9.4,6.92,1630.39,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-21,9.4,6.92,1677.19,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-22,9.4,6.92,1717.98,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-23,9.4,6.92,1717.98,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-24,9.4,6.92,1717.98,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-25,9.4,6.92,1716.56,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-26,9.4,6.92,1705.01,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-27,9.4,6.92,1747.57,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-28,9.4,6.92,1771.93,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-29,9.4,6.92,1784.92,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-30,9.4,6.92,1784.92,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-01-31,9.4,6.92,1784.92,0.080399883,1157760.0,12.92,51766.238932,-0.00341182913472,164.26,38.19,29.76,,,,230615.059255
2016-02-01,9.4,6.92,1773.21,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-02,9.4,6.92,1758.26,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-03,9.4,6.92,1746.35,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-04,9.4,6.92,1787.93,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-05,9.4,6.92,1780.59,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-06,9.4,6.92,1780.59,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-07,9.4,6.92,1780.59,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-08,9.4,6.92,1744.27,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-09,9.4,6.92,1723.36,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-10,9.4,6.92,1730.83,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-11,9.4,6.92,1711.58,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-12,9.4,6.92,1726.04,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-13,9.4,6.92,1726.04,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-14,9.4,6.92,1726.04,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-15,9.4,6.92,1738.54,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-16,9.4,6.92,1753.86,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-17,9.4,6.92,1770.31,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-18,9.4,6.92,1807.21,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-19,9.4,6.92,1793.37,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-20,9.4,6.92,1793.37,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-21,9.4,6.92,1793.37,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-22,9.4,6.92,1822.38,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-23,9.4,6.92,1822.38,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-24,9.4,6.92,1797.27,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-25,9.4,6.92,1803.89,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-26,9.4,6.92,1816.73,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-27,9.4,6.92,1816.73,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-28,9.4,6.92,1816.73,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-02-29,9.4,6.92,1840.17,-0.017982972,61748.0,12.51,51766.238932,-0.00341182913472,149.88,38.11,29.85,,,,230615.059255
2016-03-01,9.4,6.92,1844.17,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-02,9.4,6.92,1832.84,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-03,9.4,6.92,1858.69,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-04,9.4,6.92,1878.29,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-05,9.4,6.92,1878.29,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-06,9.4,6.92,1878.29,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-07,9.4,6.92,1909.57,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-08,9.4,6.92,1909.57,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-09,9.4,6.92,1883.0,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-10,9.4,6.92,1884.63,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-11,9.4,6.92,1876.54,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-12,9.4,6.92,1876.54,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-13,9.4,6.92,1876.54,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-14,9.4,6.92,1865.31,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-15,9.4,6.92,1855.06,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-16,9.4,6.92,1871.2,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-17,9.4,6.92,1890.79,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-18,9.4,6.92,1914.02,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-19,9.4,6.92,1914.02,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-20,9.4,6.92,1914.02,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-21,9.4,6.92,1904.5,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-22,9.4,6.92,1903.47,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-23,9.4,6.92,1879.89,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-24,9.4,6.92,1866.67,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-25,9.4,6.92,1866.23,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-26,9.4,6.92,1866.23,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-27,9.4,6.92,1866.23,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-28,9.4,6.92,1849.31,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-29,9.4,6.92,1845.2,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-30,9.4,6.92,1868.1,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-03-31,9.4,6.92,1871.15,0.007410775,204217.0,12.1,51766.238932,-0.00341182913472,174.65,38.06,29.67,,,,230615.059255
2016-04-01,8.0,6.22,1856.77,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-02,8.0,6.22,1856.77,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-03,8.0,6.22,1856.77,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-04,8.0,6.22,1866.64,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-05,8.0,6.22,1857.09,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-06,8.0,6.22,1860.17,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-07,8.0,6.22,1858.85,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-08,8.0,6.22,1877.27,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-09,8.0,6.22,1877.27,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-10,8.0,6.22,1877.27,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-11,8.0,6.22,1906.9,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-12,8.0,6.22,1899.26,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-13,8.0,6.22,1932.8,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-14,8.0,6.22,1915.85,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-15,8.0,6.22,1907.78,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-16,8.0,6.22,1907.78,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-17,8.0,6.22,1907.78,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-18,8.0,6.22,1892.64,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-19,8.0,6.22,1930.14,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-20,8.0,6.22,1960.18,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-21,8.0,6.22,1950.08,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
2016-04-22,8.0,6.22,1967.26,-0.0196613,323136.0,12.86,51766.238932,-0.00341182913472,213.12,37.39,28.92,,,,230615.059255
