full_sq,industrial_km,green_zone_km,cemetery_km,catering_km,big_road2_km,church_synagogue_km,water_km,big_road1_km,floor
75.0,0.588378018,0.289710694,2.142937,0.092426793,0.29243585,1.021408393,0.541326585,0.291262875,8.0
40.0,0.524267228,1.939616792,3.394072,1.983200258,4.331122879,1.161509335,0.925371678,3.481845093,6.0
56.0,1.351921717,0.991823918,1.252875,0.046829831,9.152001419,0.781790937,0.215267903,0.464679349,6.0
47.0,2.015315625,0.09071761,3.019794,0.409700236,0.691822204,2.000473063,0.116620278,0.489350963,9.0
37.0,1.635091153,0.041326865,1.210509,0.859153084,1.145272748,1.283481606,0.077186966,0.204713663,11.0
75.0,0.635542756,0.077304205,1.379927,0.191266711,2.843179159,1.028250483,1.202193544,1.533019839,22.0
43.0,0.288289378,0.040645378,1.691135,0.528478279,3.55035547,1.540396475,0.935755325,2.855063456,19.0
69.0,0.016795792,0.877813168,2.077937,0.322403624,3.505464223,0.529242319,0.106358306,1.621479399,5.0
61.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,6.0
51.0,5.910544753,0.556235437,12.08448,5.475025608,4.414931339,8.229606327,0.136930243,2.188277656,2.0
42.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,8.0
39.0,1.109462481,0.49123252,1.722879,0.134511342,1.83205045,0.507407222,0.137400701,1.448450257,7.0
37.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,13.0
74.0,1.392980441,0.219886385,2.032266,0.623224628,2.613852061,1.104760031,1.605133735,1.618127086,6.0
42.0,0.877319915,0.353744379,0.733289,0.425993499,4.869671352,0.750517679,0.814508694,4.309889139,1.0
42.0,0.288224742,0.038518215,1.790982,0.441207368,3.606563506,1.512248038,0.852330964,2.808627924,3.0
43.0,0.993104369,0.669797183,2.087237,0.232360882,2.026898404,1.266629667,1.258522037,2.003824007,5.0
40.0,0.553188699,0.07569953,2.126382,0.230798625,1.519396646,0.394442716,0.169727597,1.515177951,7.0
102.0,0.569569921,0.601121724,3.70934,0.015416344,3.64593868,1.826043049,1.508524629,0.763768274,7.0
42.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,6.0
30.0,0.963001838,0.576963023,3.327397,0.324452985,3.442075969,1.118802434,1.32222765,0.576963023,3.0
67.0,5.910544753,0.556235437,12.08448,5.475025608,4.414931339,8.229606327,0.136930243,2.188277656,3.0
72.0,0.244765254,0.1109988,2.492543,0.16924324,8.306752248,0.28105484,0.238505125,2.904779883,6.0
38.0,0.541575934,0.060392825,1.878074,0.489231812,6.597436152,0.924218059,0.256163446,0.164017111,2.0
51.0,0.285638892,0.751217179,1.845101,0.404329825,3.645178893,0.232493342,0.138027956,1.365830618,8.0
30.0,0.877527223,0.172262774,0.277337,0.207429846,4.548637157,0.407484084,0.733993244,3.011011641,1.0
47.0,0.0,0.699127472,3.191906,0.387611171,2.802392216,1.483047222,0.483652726,2.38336989,4.0
61.0,0.0,0.699127472,3.191906,0.387611171,2.802392216,1.483047222,0.483652726,2.38336989,11.0
31.0,1.234882253,0.115143672,1.725949,0.704975294,5.469649046,1.197744855,0.92134079,3.036296994,4.0
45.0,1.210273073,0.076505927,2.440727,0.324959211,6.465143595,0.242899283,0.134765654,0.900570026,3.0
52.0,1.746482255,0.437507098,1.604895,0.390279963,5.007784195,0.377272982,0.127143932,2.155412466,14.0
69.0,1.127357229,0.319340185,2.214529,0.161857859,2.758344992,0.345841282,0.460143209,2.376866404,5.0
36.0,0.21777364,1.2868672,1.26137,0.300016383,1.736029917,0.880985849,1.124947263,0.786891045,1.0
51.0,0.221626535,1.078847069,0.831659,0.33792128,0.933546477,0.975017459,1.610045864,0.715385794,16.0
77.0,0.578467429,0.043926468,0.581451,0.203003871,0.52985634,0.778791367,0.402518469,0.029780508,3.0
35.0,0.589848931,0.307846969,3.331214,0.358114292,3.580121089,0.127428194,0.284901761,0.65580025,3.0
102.0,0.21966878,0.400503691,3.106813,0.439891312,1.933488678,1.537540434,0.509525261,0.148502429,19.0
38.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,12.0
37.0,0.166987459,0.198676778,1.95142,3.160346526,5.301257478,1.79370355,0.454386594,4.458821783,6.0
59.0,1.729358138,0.491905111,3.658902,0.41270124,2.13252582,1.757021673,0.714846769,1.628471823,2.0
56.0,0.105860692,0.358566017,2.043325,0.375609995,0.302283318,1.474955253,0.684962139,0.242775167,13.0
89.0,0.032236508,0.181296171,2.803604,0.193543863,1.833965743,1.607669966,0.919014776,1.781129822,4.0
51.0,1.271231477,0.614792471,4.126571,0.211169991,2.017264964,2.410377517,0.877729033,1.62079679,5.0
55.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,9.0
52.0,0.247327448,0.142926869,1.954585,3.12114107,5.21773505,1.807236006,0.53950092,4.544916838,6.0
55.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,6.0
36.0,1.965339279,0.234858389,3.912099,0.411905381,2.745317504,0.170460431,0.268080551,1.569015259,6.0
79.0,0.524267228,1.939616792,3.394072,1.983200258,4.331122879,1.161509335,0.925371678,3.481845093,9.0
65.0,0.247327448,0.142926869,1.954585,3.12114107,5.21773505,1.807236006,0.53950092,4.544916838,9.0
42.0,0.483309209,0.340194612,1.250049,0.662701731,4.230313355,0.536348768,0.599368556,1.261714308,14.0
63.0,1.181268364,0.018857376,1.591503,0.249494999,2.48017949,0.505712832,0.569670791,2.16605528,10.0
81.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,11.0
55.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,2.0
58.0,1.943705492,0.602724986,1.419544,0.798348049,0.38860598,2.168998486,0.626667368,0.348700893,4.0
62.0,0.670081302,0.0,2.197328,0.786138437,4.492159921,1.103448495,0.871602073,2.072782742,18.0
54.0,1.247287895,0.286409494,1.531584,0.186066056,6.023778346,0.389224602,0.292231372,4.238872521,7.0
37.0,0.167171694,0.243879831,1.640793,0.561594232,2.874817665,0.111841548,0.936000794,0.657275427,14.0
60.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,5.0
51.0,0.29618971,0.572179236,2.810667,5.288300307,8.795099809,0.723558807,0.285158516,1.650432537,6.0
40.0,0.353641752,0.427247711,2.250137,0.066502712,3.688405454,1.186621297,0.394422158,2.808076717,19.0
42.0,0.423932357,0.221854978,2.567893,0.189100231,3.724299573,0.889121753,0.371975303,1.529019022,2.0
38.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,3.0
119.0,0.707977241,0.161094914,0.368539,0.169646846,0.830655603,0.831224402,0.174629495,0.768375363,4.0
46.0,0.385529845,0.481167694,1.055663,1.006034027,1.03628316,0.738341701,1.474372272,0.57643715,7.0
71.0,0.285638892,0.751217179,1.845101,0.404329825,3.645178893,0.232493342,0.138027956,1.365830618,10.0
54.0,0.095559203,0.357192878,2.954281,0.425734886,2.457864659,1.161434347,1.889009082,2.402444217,3.0
39.0,1.445751968,0.129891522,1.564482,0.289275352,4.296121288,0.474021616,0.296932086,2.310691157,4.0
29.0,0.482752244,0.343621614,2.860861,0.208786202,2.806984197,0.394103553,0.403110298,1.548732089,3.0
46.0,0.385529845,0.481167694,1.055663,1.006034027,1.03628316,0.738341701,1.474372272,0.57643715,4.0
43.0,0.142551582,0.836777876,1.948711,0.245502132,3.621243132,0.444968883,0.026108621,1.575441198,4.0
45.0,0.713192797,0.205070558,1.724397,0.105565701,5.011472791,1.964150307,0.446099662,1.854092231,9.0
83.0,0.776760606,0.503746746,3.175995,0.701428741,4.296116813,1.232679174,1.566696127,0.749814623,9.0
36.0,0.22599753,0.189379351,0.130025,0.866082765,1.363013831,0.428192879,0.52388102,1.056195323,15.0
36.0,0.434080378,0.541738344,1.753501,0.134102235,0.921425439,0.586896926,1.925862736,0.882488086,5.0
84.0,1.177911146,0.632256749,0.996559,0.40071125,4.04606234,0.685051325,0.816641188,3.093550343,7.0
36.0,0.171761245,0.685078902,2.13641,0.516209873,2.935272952,0.759282408,0.748808369,1.950731519,6.0
72.0,0.0,0.000330085,1.158498,0.954427663,2.367191838,1.117543245,0.730443576,0.530605823,12.0
94.0,0.086845207,0.330331079,0.089826,1.041864848,1.202210351,0.465468491,0.700752529,0.925548898,19.0
63.0,0.117489727,0.214336177,1.87474,0.330327837,3.474052295,1.323447536,0.718453669,2.959485178,16.0
98.0,0.258859242,0.455619512,1.904367,0.342729649,0.905593465,0.462382241,1.511354114,0.751650773,2.0
63.0,0.889530901,0.521326089,4.021261,0.855934418,8.182285197,0.570442547,0.550566307,4.858138075,12.0
73.0,0.21966878,0.400503691,3.106813,0.439891312,1.933488678,1.537540434,0.509525261,0.148502429,26.0
45.0,0.999960965,0.213307135,3.650399,0.256782589,2.34246122,1.472218457,0.435473606,0.072970115,6.0
101.0,0.142863479,0.214860705,2.395771,0.509532727,8.24646823,0.279762151,0.889338764,0.742868482,5.0
45.0,1.147140262,0.206562125,0.713747,0.372534305,4.984517845,0.760041265,0.559642275,3.646090186,1.0
31.0,0.768764264,0.431703615,1.433505,0.419447236,2.674441606,0.918688704,1.637618553,2.65151121,5.0
38.0,1.661522385,0.358818119,2.352801,0.00466552,4.548373783,1.216776056,0.397290362,3.6560418,7.0
63.0,0.62912493,0.22919821,1.582463,0.802289944,3.811663222,0.493734146,0.236184991,3.332159421,5.0
42.0,0.133227146,0.048863323,2.100085,0.264790003,0.092901242,1.079128304,0.610243807,0.039919389,3.0
39.0,1.471742137,0.134255978,2.075273,0.026509237,4.415527235,1.251918297,0.398947821,3.385502955,14.0
128.0,0.86240236,0.102196244,0.26252,0.093217492,1.395503336,0.565291209,0.943428765,1.161663223,16.0
34.0,1.514031597,0.154719266,4.480939,0.668139431,3.900103479,0.706499117,0.874845456,1.90818527,4.0
59.0,1.053292274,0.452133341,1.376595,0.832666108,2.06071264,0.125954779,0.393982732,0.225379739,3.0
46.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,5.0
67.0,0.309299783,0.193456792,1.017887,0.855492895,4.585950641,0.920709177,0.888206787,1.444097663,18.0
48.0,0.195891383,0.041883842,1.457154,0.326796952,0.648643983,1.283483988,0.247299479,0.646901336,3.0
40.0,0.542856483,0.29735594,2.790259,7.776518041,8.674692769,0.773816923,0.326167197,4.532678359,3.0
37.0,1.526657151,0.099423408,1.554057,0.579320924,1.625604615,0.649315722,0.58125527,1.114779876,3.0
74.0,1.145717508,0.189262382,0.452244,0.252266048,0.97762724,0.627545237,0.224970142,0.75392522,12.0
60.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,11.0
64.0,0.085547964,0.476647652,2.76615,0.169447078,0.450684932,1.268554105,0.427562536,0.411046664,6.0
41.0,0.392113824,0.0,0.547241,0.257289925,0.078016356,0.875325409,0.238743177,0.068862097,3.0
37.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,1.0
88.0,0.127123063,0.327681483,2.120809,0.272241636,0.396987144,1.559004658,0.724654848,0.388234657,11.0
64.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,1.0
35.0,2.010732481,0.237435496,1.210639,0.603083713,0.577178629,1.425011396,0.775566032,0.071116272,1.0
34.0,0.928461396,0.240373561,1.220588,0.577271655,1.310232969,0.173515778,0.384310551,1.291757982,8.0
58.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,13.0
40.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,15.0
79.0,0.265907435,0.153936964,2.586884,0.269264212,8.38842415,0.380925745,0.283212889,2.887580606,6.0
76.0,0.285638892,0.751217179,1.845101,0.404329825,3.645178893,0.232493342,0.138027956,1.365830618,8.0
32.0,1.493715121,0.099065905,2.132699,0.312278863,3.993657717,0.414933438,0.13763302,1.295971931,9.0
34.0,0.525429337,0.425444679,1.431991,0.781935193,2.598149991,0.810830347,0.908646299,2.452590913,10.0
49.0,1.001314481,0.062988998,3.74182,0.246029901,2.659881387,1.616622338,1.206244521,2.040927682,8.0
56.0,0.464382001,0.225193257,0.739141,0.060434713,0.39872717,0.625664962,0.563389656,0.338485462,1.0
46.0,0.309174798,0.165325386,4.404505,0.230125889,4.578738888,0.879752175,0.599712244,3.354822393,5.0
54.0,0.49586478,0.464586543,2.313923,0.566641366,2.844003256,0.425664279,0.724183339,2.075671406,5.0
42.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,9.0
63.0,0.570409253,0.143238212,1.775991,0.078852171,5.902435424,0.732333622,0.800876096,0.418627504,7.0
45.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,3.0
43.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,2.0
42.0,0.539743501,0.203059952,3.213995,1.051390235,1.280154167,1.467484328,0.4707284,0.876870908,7.0
74.0,0.285638892,0.751217179,1.845101,0.404329825,3.645178893,0.232493342,0.138027956,1.365830618,11.0
41.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,6.0
45.0,1.009522135,0.759309617,1.037662,0.220354795,1.73373958,1.149635441,0.59648127,1.412347958,9.0
42.0,1.180750743,0.322050103,1.033725,0.067369507,1.931952062,0.092932474,0.863855785,1.928298805,5.0
62.0,0.353641752,0.427247711,2.250137,0.066502712,3.688405454,1.186621297,0.394422158,2.808076717,8.0
67.0,0.678647757,0.043798563,0.266071,0.955028991,1.308288083,1.043103671,1.013524167,0.33280068,3.0
43.0,0.081745798,0.271257432,2.736033,1.860197413,6.750415276,1.293549846,0.537983921,4.64328651,13.0
36.0,0.205657606,0.098804825,1.968621,0.592346929,3.556468853,1.242021978,0.462273089,3.126426314,2.0
37.0,1.570777588,0.463160094,1.417999,0.735554942,3.840660115,1.084516703,0.64475645,3.748587652,12.0
34.0,0.173152369,0.221703856,2.619243,0.991126635,2.841775996,0.934047287,0.683328837,1.458882333,24.0
74.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,21.0
33.0,0.11919002,0.152878587,2.05389,0.347029773,4.265413778,0.831172273,0.249600128,0.703841175,6.0
52.0,1.039209917,0.126598472,4.475025,0.129741924,3.323140335,0.394280718,0.954219725,2.457729165,2.0
41.0,0.401829395,0.44699525,2.152827,0.18105412,2.53628141,0.667336979,0.25153087,1.161738367,3.0
48.0,1.51001333,0.567566675,2.217273,0.506445114,3.510758339,0.566421322,0.585832744,1.274282276,4.0
41.0,1.244716207,0.076070237,2.251412,0.497274736,1.435540019,1.637410921,0.455795305,0.241919992,4.0
34.0,1.708641795,0.247045891,2.537231,0.226626944,1.130879961,1.488512549,0.317331782,0.994746401,4.0
83.0,0.631064057,0.360319379,2.151334,0.60116514,2.117384601,2.002972701,0.589156933,1.794569802,12.0
32.0,1.43167981,0.023759067,1.116866,0.376590172,3.090226447,1.301215661,0.670087383,0.367311267,1.0
67.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,10.0
75.0,0.320259353,0.235245846,0.780957,0.137101676,2.151888322,1.26627438,0.495341133,2.085150876,5.0
45.0,0.299720473,0.874886922,3.360388,0.548620526,7.765344654,1.374505087,0.648956419,4.515810806,4.0
29.0,0.247327448,0.142926869,1.954585,3.12114107,5.21773505,1.807236006,0.53950092,4.544916838,6.0
34.0,5.910544753,0.556235437,12.08448,5.475025608,4.414931339,8.229606327,0.136930243,2.188277656,1.0
51.0,0.117489727,0.214336177,1.87474,0.330327837,3.474052295,1.323447536,0.718453669,2.959485178,3.0
79.0,0.117489727,0.214336177,1.87474,0.330327837,3.474052295,1.323447536,0.718453669,2.959485178,10.0
21.0,0.723350618,0.125865304,3.311625,0.254559972,3.536404636,0.499154998,0.649503222,0.477219308,1.0
39.0,0.381382487,0.016138962,1.7756,1.876861677,10.18485202,1.505118943,0.932709619,1.506492113,14.0
52.0,0.385529845,0.481167694,1.055663,1.006034027,1.03628316,0.738341701,1.474372272,0.57643715,6.0
46.0,0.424998063,0.06961633,0.028572,0.58786851,0.533549662,0.128833068,0.125150015,0.203797441,3.0
27.0,1.202452988,0.102352026,3.668714,0.004845149,3.241080052,0.767943321,0.625021174,2.176124437,3.0
42.0,1.063318633,0.381314938,1.45938,0.141147759,4.988651797,1.192630866,0.739025784,3.051940197,1.0
60.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,5.0
56.0,1.16412343,0.013266327,2.7377,1.325669865,4.373373313,1.908841694,0.198829601,1.921730588,16.0
38.0,1.351921717,0.991823918,1.252875,0.046829831,9.152001419,0.781790937,0.215267903,0.464679349,8.0
59.0,0.524267228,1.939616792,3.394072,1.983200258,4.331122879,1.161509335,0.925371678,3.481845093,18.0
70.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,8.0
61.0,5.910544753,0.556235437,12.08448,5.475025608,4.414931339,8.229606327,0.136930243,2.188277656,3.0
37.0,0.138628319,0.457321009,1.633447,0.148925493,1.445519145,1.175597776,0.823521845,0.862081503,14.0
79.0,0.985542463,1.494123862,3.86164,2.313538683,4.448953723,0.693634797,0.628520327,3.216811715,7.0
51.0,0.016795792,0.877813168,2.077937,0.322403624,3.505464223,0.529242319,0.106358306,1.621479399,4.0
79.0,0.524267228,1.939616792,3.394072,1.983200258,4.331122879,1.161509335,0.925371678,3.481845093,1.0
73.0,0.13893051,0.484031162,1.870576,0.952245858,3.375497485,0.420848683,0.632705499,0.881995185,4.0
40.0,0.748809254,0.171560091,1.221428,0.433817016,1.446835305,1.299647942,0.224079271,0.266134089,2.0
44.0,0.864273087,0.362677395,3.286658,1.041306118,3.532868541,1.603545652,0.771108143,3.472752971,3.0
135.0,5.516558019,0.09106941,5.286283,0.166292195,11.74521919,2.533713022,0.387620852,0.034645588,3.0
51.0,0.352155656,1.037172563,2.789738,0.339493927,2.407249118,2.388977634,1.081241097,2.368887117,7.0
21.0,0.785660908,0.274745066,3.299155,0.317475132,3.504426078,1.665606727,1.164172833,1.246526108,1.0
67.0,5.910544753,0.556235437,12.08448,5.475025608,4.414931339,8.229606327,0.136930243,2.188277656,3.0
60.0,1.833406398,0.070503452,1.982601,0.866726648,4.376955557,0.327817928,0.32679216,1.605609648,7.0
183.0,0.148240551,0.26760542,0.258885,0.140251135,3.511345939,0.236684847,0.280440904,2.074554335,3.0
33.0,1.203109076,0.205356903,2.702961,0.1297894,2.538737301,0.91162383,1.056236719,1.381655134,1.0
32.0,1.139519089,0.302135644,1.236545,0.492612368,3.844594034,0.790714581,0.654584341,3.565107134,4.0
32.0,0.361279841,0.235463168,1.940185,0.290767128,2.588888626,1.301467217,1.339439377,2.48848935,2.0
41.0,1.006133091,0.314381737,1.63075,1.314914814,5.585989743,0.756118551,0.138167727,4.540853936,4.0
32.0,0.122410516,0.022593857,2.366601,0.443885057,2.365687461,1.259592595,0.105524593,0.654908904,9.0
59.0,0.934511572,0.241951924,1.889326,0.391007201,0.83368404,1.882299954,0.352359414,0.368709769,2.0
60.0,0.01149424,0.306573199,2.78559,1.076193072,7.642578904,1.792235611,0.376955327,4.686736656,10.0
31.0,0.186809757,0.551096782,1.670642,0.200398865,3.936819887,0.502553876,0.23999317,1.600523557,6.0
54.0,0.616721954,0.577552793,0.490217,0.970263898,4.635830369,0.736485954,0.496009976,2.63004839,11.0
41.0,0.88187868,0.623481917,2.443422,0.49882795,2.396944807,1.84320392,0.779283553,2.396944807,8.0
42.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,10.0
36.0,0.147487106,0.026158092,1.980857,0.635463873,5.371519622,0.7694754,0.689631329,0.822056922,4.0
31.0,0.674014901,0.178217184,0.896041,0.485118059,5.143185644,0.471850424,0.536801986,4.395521237,5.0
45.0,1.270926248,0.170140574,0.878527,0.378145848,1.244128544,0.810712235,1.277074695,0.4581774,2.0
53.0,0.179914665,0.267410009,1.003889,0.147102612,2.242451441,1.244001492,0.669246966,2.18363138,3.0
79.0,2.640802933,0.189089214,4.242627,0.107759077,4.273395045,0.184681464,0.524839432,4.081282581,14.0
42.0,0.249753753,0.139311672,1.20941,1.661811192,3.426446265,0.626029628,1.369131259,0.139311672,2.0
44.0,0.02636314,0.248479281,0.809566,0.008653417,0.238907754,0.217153984,0.610362437,0.238907754,9.0
41.0,0.683597492,0.53312641,1.868295,0.322687674,2.107386227,1.068539102,0.833264075,0.250795436,11.0
42.0,0.478649453,0.438881404,2.109563,0.411140562,2.578618002,0.448552794,0.785714284,2.328838304,3.0
56.0,1.482713387,0.268507326,0.295756,0.112976746,4.996395969,0.430075661,0.504167481,3.263820665,1.0
59.0,0.613427255,0.142067965,1.366093,0.347744179,3.114609814,0.650432731,0.648933128,0.725236154,8.0
45.0,0.935143374,0.410479992,3.455482,0.156134287,2.841361185,0.861340785,0.400853604,0.535699944,10.0
41.0,0.025486205,0.404770906,2.519252,0.787762177,3.029414539,0.835363725,0.510764128,1.592575178,13.0
62.0,0.296044009,0.785067326,2.521188,0.163222756,2.74305879,2.527835268,1.189032273,2.709711591,10.0
59.0,1.399817038,0.157958284,4.119438,0.324978303,3.182496529,0.729115658,0.593617812,2.436158912,6.0
38.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,21.0
39.0,0.70273722,0.128107755,1.945767,0.445104068,2.83706621,1.84840353,0.88949398,2.827562923,7.0
88.0,0.750692455,0.07493546,1.782948,0.76446754,3.619085507,0.691955345,0.126560669,3.221823822,10.0
55.0,1.48581814,0.109316587,4.556084,0.336458984,0.819203017,0.612246264,0.307325313,0.416898687,22.0
59.0,0.918733767,0.186128589,2.358505,0.529780157,2.491206852,0.286054328,0.501756822,2.375406994,9.0
37.0,0.974375317,0.529707877,1.679925,0.220464049,3.637634327,0.981464371,0.624135914,0.747051247,5.0
74.0,0.735430196,0.120257953,1.602149,0.322940676,3.080693681,1.733779482,0.605920372,2.99608362,11.0
89.0,0.183160793,0.574535276,1.780477,0.59259562,3.657878272,0.051339787,0.339636838,1.165004998,7.0
57.0,0.322544678,0.163704727,3.594887,0.237016837,5.14010717,1.207558703,0.370326407,0.147189108,14.0
44.0,1.282596989,0.403690893,4.145959,0.120560497,3.393453808,0.672070694,0.788619857,1.433210117,7.0
36.0,0.250744136,0.458171206,0.753185,0.104508831,1.796979736,0.462047863,1.041789226,1.500470237,9.0
43.0,0.184238906,0.142802759,3.561104,0.294637941,2.631408797,0.490263523,0.552967757,1.849398998,1.0
75.0,1.135478062,0.115958724,1.891442,0.65783066,1.497995968,1.206517138,0.8691697,0.629828853,2.0
44.0,0.572745046,0.316135688,3.233458,0.149048198,3.684954872,1.49125414,0.967922638,1.302366924,2.0
59.0,1.22159636,0.121658484,0.714473,1.52673632,2.292077397,0.816596572,0.484275257,0.141463555,18.0
52.0,0.283082309,0.085377552,1.824822,0.612309646,0.480472878,1.033450076,0.219218453,0.313153444,1.0
54.0,0.143941476,0.399072878,0.881192,0.226277941,2.317505365,1.380424136,0.671852488,2.252910396,8.0
52.0,1.435901067,0.051759774,2.213327,0.781914182,3.992249386,1.794073083,0.105388801,3.663963061,16.0
39.0,0.216181787,0.045388688,1.689425,0.210271058,0.71917391,1.288187756,0.295224404,0.116159476,13.0
31.0,1.253942538,0.0,1.950373,1.421179952,5.815681617,2.141268454,1.520564583,3.088887133,2.0
174.0,2.386610652,0.053571572,3.542673,0.23066771,1.42591396,0.504812826,0.236019804,1.121227924,7.0
40.0,1.44193421,0.172353711,4.646722,0.10854667,4.503115086,0.645251513,0.8147851,1.452790757,3.0
62.0,0.288224742,0.038518215,1.790982,0.441207368,3.606563506,1.512248038,0.852330964,2.808627924,21.0
37.0,0.623324844,0.403877163,1.100858,0.108001604,3.97568437,1.143252939,0.093829319,2.770493781,8.0
42.0,0.236373677,0.603816852,2.023116,0.829140375,3.347698421,0.371664261,0.493110992,1.034599957,6.0
35.0,0.546326152,0.447689108,0.721345,0.445314528,2.026875219,0.794488452,0.612300454,1.735983141,8.0
90.0,1.671991318,0.231037349,0.75599,0.030967414,2.26359809,0.687089202,0.310559677,2.240021491,4.0
80.0,1.805611633,0.242357965,4.638123,0.096493592,5.340610156,1.047878206,0.255275357,0.449897846,7.0
59.0,1.368019466,0.545071762,2.33095,0.315399445,2.171077973,1.098897656,0.511165805,0.362744336,11.0
52.0,0.339084811,0.826236159,2.553584,0.231201393,2.638216496,2.425196436,1.274834519,2.612109841,7.0
54.0,0.908664828,0.340822284,4.261622,0.346718676,4.000009906,0.67073174,0.362047707,3.07392855,9.0
75.0,0.759359392,0.080237877,2.561297,0.281526879,2.506014536,0.302663988,0.624492072,1.624310799,2.0
52.0,0.457732528,0.187746782,3.035397,1.401474659,7.140321648,0.987357715,0.544589858,4.563883735,8.0
48.0,0.692335777,1.246337028,1.984244,0.137741655,2.964613582,0.332735929,1.373457413,0.211144297,12.0
74.0,0.093161404,0.181770344,1.367839,0.240434798,2.571845509,1.316408833,0.84065528,1.236858778,2.0
45.0,1.030238308,0.120562892,2.351045,0.370606414,2.296271835,0.478978028,0.647422188,1.740277858,4.0
13.0,0.668304657,0.252009593,4.306891,0.118953724,1.147545143,1.049835677,1.128545073,0.728439067,4.0
43.0,0.288224742,0.038518215,1.790982,0.441207368,3.606563506,1.512248038,0.852330964,2.808627924,7.0
41.0,2.137042618,0.060481703,1.835757,0.729976848,3.984411506,0.195903041,0.460804728,1.230541877,2.0
41.0,0.309174798,0.165325386,4.404505,0.230125889,4.578738888,0.879752175,0.599712244,3.354822393,11.0
45.0,0.266722165,0.0,2.053538,0.57563311,3.587580378,0.706232967,0.345179338,1.969376937,17.0
34.0,5.910544753,0.556235437,12.08448,5.475025608,4.414931339,8.229606327,0.136930243,2.188277656,3.0
74.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,4.0
56.0,0.224613383,0.03101941,1.03475,0.402951858,1.598007329,0.157072883,1.053799219,1.413541549,8.0
44.0,1.678883572,0.078042552,1.133989,0.096248874,4.006008959,0.301181789,0.739774454,2.664343702,4.0
72.0,0.717887917,0.025259583,1.654329,0.231417179,2.675224609,0.623016687,0.428809561,2.51311876,9.0
38.0,0.196516976,0.066823872,2.837619,0.302170137,4.897508075,0.637629507,0.888943051,0.176618685,9.0
60.0,1.16412343,0.013266327,2.7377,1.325669865,4.373373313,1.908841694,0.198829601,1.921730588,15.0
46.0,0.562967305,0.658955484,1.235101,0.452934097,1.315959294,1.346839014,0.736104773,1.30543426,9.0
53.0,0.262116616,0.525885169,1.3929,0.957138416,2.009766554,3.191637266,0.314430484,0.495931472,7.0
63.0,0.284343567,0.761910253,1.815053,0.341921351,3.69456844,0.27390942,0.092803188,1.41641551,3.0
78.0,0.437857035,0.294152886,0.739499,0.986603097,0.954182511,0.432104824,0.191540335,0.718059625,5.0
116.0,0.32942076,0.610362091,1.561128,0.348495788,3.980700446,0.408612616,0.28981927,1.455619334,8.0
39.0,0.395725366,0.260204016,2.900375,0.338227363,1.562867578,1.676549421,1.128360025,0.801866766,12.0
